x,y,pmi,count
master,parson,1.8373568428819875,9
forget,quite,1.8370878466009175,5
eat,meat,1.835298783383331,6
pains,took,1.8352690280147532,9
officers,provost,1.8346743483628827,6
evans,william,1.8326067519000249,8
menenius,tribunes,1.8322409461966382,8
berowne,longaville,1.8317046717099257,7
blow,wind,1.8309464758436393,9
aeneas,agamemnon,1.8304165252203413,5
shallow,slender,1.82948289286815,17
biondello,tranio,1.8293585600640074,6
earl,march,1.8291604781988162,12
diana,widow,1.8289360945813715,5
murtherer,third,1.8286107243570788,6
aaron,moor,1.8274606933209216,5
march,mortimer,1.8274606933209216,5
caesar,maecenas,1.8265148610445645,10
ho,murther,1.826374912769156,6
times,twenty,1.825021493333635,20
officers,soldiers,1.8249145110737264,11
antonio,sebastian,1.8249145110737264,22
baptista,lucentio,1.8238171544452817,9
chatillon,france,1.8232726716486087,5
aaron,tamora,1.822439891945871,5
twenty,years,1.821504919610798,18
cut,off,1.8213726786769704,51
don,john,1.8200889846952328,15
dance,sing,1.8199510915421762,6
ham,horatio,1.8192794886884471,10
earl,richmond,1.8191762572922152,6
both,sides,1.8170714456206638,17
cry,mercy,1.8143472140241776,22
head,tavern,1.8141987626530849,5
vice,virtue,1.8135784450431198,6
outlaw,second,1.8130268521533055,11
countess,helen,1.81120732762094,6
celia,rosalind,1.8103436650220532,19
achilles,thersites,1.8088147254242168,11
margaret,queen,1.8072362915109446,114
ent,ring,1.807113866837004,5
sing,tune,1.8057106524275661,5
about,round,1.8051518094290389,17
caius,evans,1.8050232302679363,8
murderer,second,1.803786195418393,31
helen,pandarus,1.8029122285900574,9
alcibiades,timon,1.8025533417333668,12
achilles,agamemnon,1.8008457957529413,9
clock,four,1.7995714853330282,7
sighs,tears,1.7991312476046029,8
cominius,marcius,1.7987925683984036,8
master,simpcox,1.7959641577237624,10
city,gate,1.7950356033660757,5
alexas,cleopatra,1.7919223679419327,5
abroad,news,1.7919223679419327,11
murd,ring,1.7918739002802673,5
boar,head,1.791074963805947,8
cur,dog,1.789987868164733,5
god,wi,1.789505586624995,6
b,god,1.789505586624995,5
edmund,march,1.788542627290552,5
red,rose,1.7872765253659184,11
duty,owe,1.7869024951189527,6
piece,work,1.7858257808250655,9
tide,wind,1.7851889852829643,5
first,senator,1.7851889852829643,58
charles,la,1.7839975044755456,5
alarum,short,1.782714366155109,5
creep,into,1.7797088560153838,9
aeneas,paris,1.77926400277296,6
saturninus,titus,1.7775021566166733,8
an,argosy,1.7773849539491415,5
fiend,hell,1.7766824013851958,6
malvolio,olivia,1.7760234614384576,11
touchstone,truly,1.7759809834961406,8
agamemnon,tent,1.775747429050123,5
hermione,leontes,1.775747429050123,5
far,stretch,1.7723980976791327,5
neither,nor,1.771842378496585,85
third,witch,1.769296723141097,12
open,wide,1.769258383305989,5
ajax,thersites,1.768798569094795,8
fenton,page,1.768798569094795,10
madam,urs,1.7673762310278391,5
judge,shylock,1.7672846270448157,5
boyet,rosaline,1.7667811502217168,5
lavinia,titus,1.7665067723152101,9
burgundy,charles,1.7665067723152101,5
gives,paper,1.7657930589550697,8
gonzalo,sebastian,1.7655934292195836,5
camp,french,1.7647072944867215,9
bride,new,1.7646820028999628,5
kiss,lips,1.7644847790562594,15
born,wast,1.7629215390393151,8
luciana,sister,1.7621853985325675,6
cymbeline,palace,1.7619591445644895,10
isabella,lucio,1.7614042931387268,11
down,laying,1.7612810890295592,5
gremio,lucentio,1.7605665103746322,6
constable,dauphin,1.7605139036903086,5
aside,setting,1.759890623961692,6
boyet,princess,1.7596530620171724,9
second,watchman,1.7586691898307127,5
siward,young,1.757085698289645,6
five,four,1.7567875726682565,10
blood,shed,1.7565641126777833,17
six,thousand,1.7561398552000909,10
aeneas,troilus,1.7548695638278105,10
earl,mortimer,1.753358972802572,5
early,late,1.753004301911563,5
evans,slender,1.752635160808248,6
cave,timon,1.7517399793828035,7
bianca,tranio,1.7509319527499643,8
gaunt,john,1.7497511445138412,19
ring,tend,1.7491219198593173,5
france,regent,1.7486390533517044,5
confound,gods,1.748375897729492,5
peter,saint,1.7483320539576206,5
jewel,rich,1.748069084236051,5
achilles,ulysses,1.7477673522695216,9
silver,sound,1.7470312832902495,7
griffith,madam,1.7450998363166867,6
coming,forward,1.7450687542281493,7
laugh,scorn,1.7450273149034927,6
orlando,rosalind,1.7446648893780756,21
tree,under,1.7443510317184339,9
agamemnon,thersites,1.7442303776040577,6
basket,ford,1.7438830809186943,5
juliet,romeo,1.7429655290406338,6
nurse,peter,1.742388537200349,8
battle,field,1.7420053925068584,11
child,innocent,1.7410931015436426,6
john,lancaster,1.740687787018747,21
gracious,sovereign,1.7399950112445903,15
smiles,tears,1.739694059752735,6
cousin,hereford,1.7395651443561808,5
athenian,old,1.7355647063349047,13
colour,hair,1.7352897162269707,5
crept,into,1.7352897162269707,5
de,lion,1.7340364628355829,6
cambridge,richard,1.7339304209642459,5
katharine,rosaline,1.7336760260637356,5
shout,within,1.733591260867428,5
burn,fire,1.7321604578368277,11
five,wits,1.7306348540667684,5
angelo,mariana,1.7305506803128654,5
bastard,orleans,1.729469897137322,7
along,pass,1.7288706221948436,10
letter,reads,1.728744879449603,10
about,neck,1.7266604673897268,14
hugh,shallow,1.7266128042643845,5
break,neck,1.7254374463564497,9
banquo,macbeth,1.7242422180127726,10
claudio,pedro,1.7233593595904346,13
achilles,tent,1.723218377773938,7
clown,sings,1.72304107853412,15
hands,violent,1.72304107853412,6
andronicus,sons,1.7229583636530197,5
rememb,ring,1.7227929811369682,5
reg,sister,1.7216841837152164,7
madam,virgilia,1.721618740467164,9
clarence,george,1.7212720557952732,7
drink,eat,1.7204019850691714,10
five,year,1.7185832199980273,6
achilles,hector,1.718284809053936,16
bertram,parolles,1.7182731868024625,11
horn,mad,1.7178605660303394,5
drink,meat,1.7172887496450286,5
four,three,1.7164656284289364,27
ho,rain,1.7163034537031288,6
froth,master,1.7124181062736876,9
fares,how,1.711539681536785,28
plough,up,1.7112089329211473,5
proteus,valentine,1.7105968686805733,23
faulconbridge,lady,1.71055536698606,8
helena,lysander,1.7096241999169477,9
hie,home,1.7095159986356137,7
duke,humphrey,1.7077290128760605,36
athenian,timon,1.7070695844633423,6
baptista,katherina,1.7062066375588998,6
grumio,hortensio,1.7058089319615983,5
niece,toby,1.7054777886120414,6
claudio,provost,1.7047721922230326,9
day,wedding,1.7032609126988187,14
page,slender,1.7028376924458328,21
ratcliff,richard,1.7025219567126217,10
den,god,1.7023554109060948,9
looks,pale,1.7016851538608775,13
agrippa,caesar,1.7015761244362646,15
attendant,exit,1.7013268729408133,15
oxford,warwick,1.7011433054377287,10
proteus,thurio,1.7006435709586158,7
achilles,ajax,1.7004752506353784,9
sons,tamora,1.7004191583547834,7
aufidius,marcius,1.699919322229031,6
hostess,troth,1.6989073988174004,5
boy,grandsire,1.6988291546082162,5
bona,lady,1.6980388095640642,9
head,lap,1.6960994505750904,5
chooseth,much,1.6950899144450928,5
merchant,second,1.694927540075311,16
behind,left,1.6944906798178125,13
desdemona,tonight,1.6941988152356562,5
caesar,proculeius,1.6938892957699736,5
aside,dick,1.6932985052220877,7
aaron,demetrius,1.6932433321950295,7
brook,master,1.692299817566275,29
assembly,fair,1.6919212779567343,5
bardolph,pistol,1.6918314509180368,15
each,several,1.6908877866296532,8
fenton,master,1.6892943074265498,16
th,wi,1.688852046229058,6
desdemona,emilia,1.6883298815715584,15
big,enough,1.6878973426528963,6
ford,hugh,1.687401724966246,5
gloucester,winchester,1.6870566964961395,17
worse,worst,1.6858043531470526,7
came,whence,1.68525251764472,11
helen,paris,1.684477683394759,5
dark,light,1.684477683394759,9
salt,sea,1.682966435303808,5
part,sixth,1.6827778985168647,7
baptista,tranio,1.6817558388197638,7
sail,under,1.6814917497378024,6
flourish,train,1.6812725435195477,5
thurio,valentine,1.681165217562767,7
every,minute,1.6810378024285382,8
horse,ride,1.6806343443129987,5
pandarus,troilus,1.6802652887613423,19
bastard,charles,1.680112877992309,11
julia,proteus,1.6797456469293983,14
forsworn,swear,1.6796654324642966,7
flesh,piece,1.6776063266206318,5
stirr,up,1.6764468266619352,6
high,treason,1.6760445158578963,10
fetch,hither,1.6746116071144477,15
house,senate,1.6745992749837153,10
few,words,1.6745286522529468,11
fare,well,1.6745264827656183,124
thousand,twenty,1.6743773564904334,22
antonio,bassanio,1.6743773564904334,14
claim,crown,1.6738230558639382,8
katherina,petruchio,1.6736015335526302,10
lift,up,1.6734203720317475,11
traitor,treason,1.6727165725089688,5
benedick,claudio,1.6726429070890816,5
brutus,cassius,1.6725644511443716,46
murderers,two,1.669926033602623,5
almost,forgot,1.669901634350845,6
mew,up,1.6698162477629221,5
pent,up,1.6698162477629221,5
jew,portia,1.669749170076187,6
five,thousand,1.6696373969493563,18
bastard,edmund,1.6686834162115272,6
cassio,tonight,1.668428023977232,5
fast,whither,1.6679905578290326,5
lost,won,1.6678630464981532,10
fal,rogue,1.667626339020447,5
demetrius,hermia,1.6669143934726804,7
curio,duke,1.6668927589046554,6
fame,lives,1.6665597225816715,6
hands,wash,1.6661362271976472,10
slain,ta,1.6661362271976472,5
anne,page,1.6653995103426047,31
alarum,talbot,1.6640851034538162,6
honour,pawn,1.662343238180508,9
study,years,1.661804076743286,5
drown,tears,1.6605128137051102,10
ford,page,1.6592075243276496,48
imogen,pisanio,1.6584812259358177,7
must,needs,1.6580728548855945,88
silvia,valentine,1.6559170620159611,12
seven,times,1.65432526616466,6
about,streets,1.6538841340983899,8
an,oyster,1.6524462173408416,6
foot,swift,1.6501087817634965,5
katharine,maria,1.6498990283269617,5
despair,die,1.6491656880554224,10
blood,veins,1.6474196432527153,7
grey,lady,1.6468862871166827,32
claudio,count,1.6467802452453457,9
fly,wings,1.6459328411093603,5
crave,pardon,1.6453098988817279,5
longer,stay,1.644032205769926,20
tale,told,1.644032205769926,10
belong,doth,1.6435890983358252,7
diomedes,troilus,1.642354477489178,8
hundred,thousand,1.6422747471024386,14
armado,moth,1.6422085206799053,5
clifford,northumberland,1.6419253327092953,8
ford,mistress,1.6418696662725083,47
buckingham,catesby,1.640426656648101,7
crowns,french,1.6400506588834058,5
pains,thank,1.6395043334940833,10
through,wall,1.6394263430821825,7
church,holy,1.6390609496047261,5
earl,northumberland,1.638720192834084,9
bianca,katherina,1.6382095584637888,5
convey,hence,1.6378694687973074,7
boatswain,master,1.6377844879767833,6
camp,english,1.637631564391521,5
count,palace,1.6370204079561894,8
antony,octavia,1.6370204079561894,9
exeter,uncle,1.6369779984564339,8
caesar,decius,1.6368507947996094,6
citizen,second,1.633419019374787,41
clock,ten,1.6329678639449927,5
antonio,shylock,1.6325860531473595,11
second,senator,1.6321367102158555,20
bassanio,portia,1.6319606091867873,9
page,robin,1.6319606091867873,6
heaven,lift,1.6316253760694832,6
maria,toby,1.630844170315137,9
senior,welcome,1.6294859900589318,5
gratiano,signior,1.628021251800658,5
civil,war,1.627523036210969,5
first,murderer,1.6263280691501734,42
functions,their,1.6262965425644165,6
sir,topas,1.6262965425644165,13
amongst,rest,1.6258003004819688,5
hearts,tongues,1.6253706821944711,5
french,herald,1.625073502913753,5
hall,house,1.6244326655179853,7
eye,lip,1.6237661305715156,6
hero,margaret,1.6232910324246912,9
money,owe,1.6232289426144175,5
paper,read,1.6218096917434208,8
menenius,volumnia,1.6216868535353035,5
antipholus,dromio,1.621632269926622,18
months,two,1.621621354028068,10
arthur,young,1.6215860891538996,13
bertram,lafeu,1.6211958478505513,6
richer,than,1.620612040151529,14
full,shapes,1.620411391585061,5
adriana,husband,1.6197557944093397,11
flavius,timon,1.6194002281901987,8
amen,cry,1.6188575635164393,6
letter,writ,1.6174858401324956,9
jul,nurse,1.617449800592049,9
tears,wash,1.6172876596598302,8
swifter,than,1.6158131572697603,9
norfolk,suffolk,1.615804181739769,12
katharine,queen,1.6157234103161018,39
princess,rosaline,1.6147553231444352,6
antonio,leonato,1.614379426815148,6
aumerle,cousin,1.6142184279321536,7
antony,eros,1.6139551038874962,11
charm,tongue,1.6132536859984408,6
knight,toby,1.612932581006435,10
plantagenet,richard,1.61288672823947,14
son,youngest,1.6122643738371905,6
hit,mark,1.6121628963000512,5
holy,prayers,1.6120774599191328,6
athens,timon,1.6116860914167586,9
baptista,bianca,1.611650529944321,5
sir,toby,1.6112078717701932,198
dead,graves,1.608991684355946,6
same,self,1.6086300891820964,17
dog,launce,1.608567775603985,6
evans,got,1.60763663027098,5
eye,wink,1.60763663027098,5
blush,shame,1.6073777458330092,6
ladyship,madam,1.6067971381504054,8
brutus,messala,1.6061646319662897,8
city,gates,1.6055803827524129,5
duke,milan,1.604744852155811,16
born,hadst,1.60255668335207,7
boy,school,1.6019191416001597,6
alehouse,an,1.6012936948934604,6
hortensio,widow,1.600747166933996,5
bandit,first,1.6005911423295145,5
hair,white,1.6005911423295145,6
brook,falstaff,1.6004111835642898,13
events,these,1.5995524083210526,6
cap,wear,1.5994616371885448,8
easier,than,1.5994227410815909,6
fifty,two,1.5993449593169156,8
lucentio,signior,1.599033971489876,6
charles,dauphin,1.5981023419258198,5
get,gone,1.597915622781416,49
morning,morrow,1.597575304263084,15
caesar,dolabella,1.5969792827619171,8
drum,soldiers,1.5967472878408537,8
helena,hermia,1.5962009325126048,7
ah,rogue,1.5961832840047225,5
bodies,dead,1.5956277227979645,8
apemantus,timon,1.5955506176966696,16
blood,drop,1.5949025690447436,17
dressed,enter,1.5946418098163133,5
jul,romeo,1.593857759670546,6
power,raise,1.593566024074497,5
conduct,under,1.5931671242503076,5
berowne,dumain,1.593105787553376,5
enter,re,1.5920541488426714,251
dies,lives,1.5918328179602967,7
quickly,worship,1.5917236301578603,7
draw,swords,1.5915140664976493,5
juliet,nurse,1.5904663109064554,6
attend,lordship,1.589684685183148,5
antony,mark,1.589529204586514,45
lucius,marcus,1.5892741342007197,12
endure,patience,1.5892589360595868,5
house,padua,1.588154695653824,8
brutus,titinius,1.5876812262722766,6
cominius,menenius,1.5874865772146056,7
moon,sun,1.587103432521115,11
welcome,y,1.586672880145038,6
been,hadst,1.5866225242423897,24
grumio,petruchio,1.5862989470646967,7
rome,streets,1.5853655205228874,6
after,midnight,1.5852651172206476,6
england,philip,1.585208650562033,8
drum,hark,1.5845128314238421,5
awhile,stay,1.5841935041374522,16
malvolio,maria,1.5835218053116284,5
robert,son,1.5830571027514042,10
forbid,god,1.5830316985755928,23
ears,stop,1.5826228306956613,5
lucetta,madam,1.582372538818987,11
enter,excursions,1.582052682508293,17
finger,ring,1.5808559983155925,7
iago,roderigo,1.58050722459928,13
archbishop,york,1.5789736828213763,12
exempt,from,1.578967498624785,8
andrew,sir,1.5788718926362784,26
compass,within,1.578689300881685,6
off,shook,1.578689300881685,5
door,open,1.5769130428558817,8
amiens,duke,1.5767161285555673,6
an,ass,1.5761829743104292,56
ertake,o,1.576027630761427,8
erlook,o,1.576027630761427,8
erthrown,o,1.576027630761427,6
erwhelm,o,1.576027630761427,6
fluellen,majesty,1.5757328940810251,8
caesar,octavia,1.574702888050765,9
aside,step,1.5734994082661988,5
knights,lords,1.5734994082661988,5
an,heretic,1.5732649712932167,5
bardolph,hostess,1.5731938279591395,7
each,other,1.5727206107368628,54
lord,sher,1.5726501756719944,5
first,murtherer,1.57213850997731,16
thousand,times,1.57213850997731,22
gave,gift,1.5714815386213143,5
prouder,than,1.5713940174813474,5
aufidius,coriolanus,1.5711482191004458,7
another,island,1.5705780029147882,5
troilus,ulysses,1.5698474821674322,9
cannot,choose,1.5696182357133386,25
forbid,gods,1.5693402580270295,7
public,rome,1.568332181224107,6
bolingbroke,northumberland,1.5681391185483766,9
ear,lend,1.567705041069058,6
disguised,enter,1.5673677249496514,18
angelo,escalus,1.5666938776741957,7
angelo,provost,1.5666938776741957,8
hector,troilus,1.5666938776741957,17
brother,elder,1.5660050678836432,9
fare,ye,1.564391449580871,12
thousand,year,1.5637460849220102,10
highness,pleasure,1.5622179878912135,11
black,white,1.5621011635510595,8
half,hour,1.5612648408168812,22
buckingham,mayor,1.5612454106004763,5
during,life,1.561074462170045,5
friar,lucio,1.5596808962833604,8
maria,olivia,1.5596808962833604,6
into,pit,1.5591984571712896,5
aside,menas,1.5584934996412405,8
forsook,hath,1.5582917877774696,5
edward,wales,1.5575879067775167,9
sings,toby,1.5574152531566037,6
oath,sworn,1.5567096567675949,6
drum,parolles,1.5559817428376777,6
bolingbroke,percy,1.554459421257184,5
lords,officers,1.5541034819383042,13
possible,t,1.5534785976838734,22
shallow,silence,1.553276480929201,9
bianca,cassio,1.55319876875544,9
petruchio,signior,1.5525930905727627,9
am,sorry,1.552274809516448,62
proteus,silvia,1.5504566788035101,9
britaine,duke,1.5503871898332182,6
somerset,york,1.5502019402513518,22
baptista,petruchio,1.5501324920251058,8
serve,turn,1.5500795865438506,21
virtuous,wise,1.547943628795182,5
or,whe,1.5478814490424946,8
liv,while,1.5477548141146684,6
vouchsafe,word,1.547501654980771,8
chief,watch,1.5473044903694475,7
rowland,sir,1.5471152965167916,10
camillo,leontes,1.5469498194784386,6
albany,duke,1.5467529051781241,7
anne,mistress,1.5460545796046665,24
person,royal,1.5457382439270135,10
dolabella,madam,1.5455274814114826,6
emperor,titus,1.5450925344728714,8
hugh,sir,1.5449916028869362,34
grant,suit,1.5444752003505833,5
lavinia,lucius,1.5435166436400447,6
crown,heir,1.543489287368932,10
fain,would,1.5430153855915403,45
down,sit,1.5415560330430584,41
earl,salisbury,1.5413141266802601,7
play,quince,1.540223507198259,6
mother,womb,1.5397421763064645,7
down,thrown,1.539432339413203,6
mistress,page,1.5387553408631671,56
stronger,than,1.5381530843426683,22
john,rugby,1.5379443331916254,5
lord,rey,1.5378880694127826,12
mile,within,1.5372966157234598,5
honour,renown,1.5361654294566598,5
steward,timon,1.5355740770968103,5
attendants,lords,1.5345813422358292,19
an,eunuch,1.5343469052628471,8
amends,make,1.5341795277289207,12
cousin,silence,1.533228560918072,9
cardinal,wolsey,1.5330831277895656,5
